,article_title,article_section,article_date,article_url,title_sentiment
153,"Corbyn, Brexit and the need for regeneration | Letters",Politics,2019-06-10,https://www.theguardian.com/politics/2019/jun/10/corbyn-brexit-and-the-need-for-regeneration,0.0
154,Labour bloc plans 'radical' move to push through Brexit deal,Politics,2019-08-14,https://www.theguardian.com/politics/2019/aug/14/labour-bloc-plans-radical-move-to-push-through-brexit-deal,0.0
155,"No-deal Brexit can still be averted, Labour says",Politics,2019-08-04,https://www.theguardian.com/politics/2019/aug/04/no-deal-brexit-can-still-be-averted-says-jonathan-ashworth,0.0
156,Johnson accuses MPs and EU of 'terrible collaboration' over Brexit,Politics,2019-08-14,https://www.theguardian.com/politics/2019/aug/14/johnson-hits-out-at-terrible-collaboration-of-mps-and-eu-trying-to-block-brexit,-1.0
157,MPs 'checked with EU chiefs over Brexit delay' before passing bill,Politics,2019-09-07,https://www.theguardian.com/politics/2019/sep/07/mps-checked-with-eu-chiefs-over-brexit-delay-before-passing-bill,0.0
158,Exclusive: John le Carré's new novel set amid 'lunatic' Brexit intrigue,Books,2019-09-07,https://www.theguardian.com/books/2019/sep/07/exclusive-john-le-carre-new-novel-brexit-intrigue-agent-running-in-the-field,0.13636363636363635
159,UK consumers have resisted Brexit doom and gloom – until now,Business,2019-08-29,https://www.theguardian.com/business/2019/aug/29/uk-consumers-have-resisted-brexit-doom-and-gloom-until-now,-0.13333333333333333
160,'A beautiful dream destroyed': Britons in EU on no-deal Brexit,Politics,2019-09-07,https://www.theguardian.com/politics/2019/sep/07/britons-in-eu-no-deal-brexit,0.85
161,"After the Brexit storm, a new political alliance could emerge | Rafael Behr",Opinion,2019-08-13,https://www.theguardian.com/commentisfree/2019/aug/13/brexit-new-political-alliance-remainers-boris-johnson,0.06818181818181818
162,Fear of Brexit disorder fuels Tories’ tough talking on crime | Letters,Politics,2019-08-13,https://www.theguardian.com/politics/2019/aug/13/fear-of-brexit-disorder-fuels-tories-tough-talking-on,-0.3888888888888889
163,"Brexit, Iran, Huawei: What John Bolton’s ‘interim deals’ could cost",US news,2019-08-13,https://www.theguardian.com/us-news/2019/aug/13/brexit-iran-huawei-what-john-boltons-interim-deals-could-cost,0.0
164,£1.3m in bonuses paid to Brexit department civil servants,Politics,2019-07-18,https://www.theguardian.com/politics/2019/jul/18/13m-in-bonuses-paid-to-brexit-department-civil-servants,0.0
165,Irish deputy PM casts doubt on Stormont role in Brexit breakthrough,World news,2019-09-13,https://www.theguardian.com/world/2019/sep/13/irish-deputy-pm-casts-doubt-on-stormont-role-in-brexit-breakthrough,0.0
166,Brexit: EU unconvinced by Johnson's fresh bid to remove backstop,Politics,2019-08-19,https://www.theguardian.com/politics/2019/aug/19/eu-unconvinced-as-boris-johnson-sets-out-fresh-bid-to-remove-brexit-backstop,0.3
167,Theresa May's successor 'must break Brexit deadlock',Politics,2019-05-24,https://www.theguardian.com/politics/2019/may/24/theresa-may-successor-must-break-brexit-deadlock-business-leaders,0.0
168,An unprecedented 10 days: how UK's Brexit drama became a crisis,Politics,2019-09-13,https://www.theguardian.com/politics/2019/sep/13/an-unprecedented-10-days-how-uks-brexit-drama-became-a-crisis,0.6
169,Friday briefing: Is this May's Brexit exit?,World news,2019-05-24,https://www.theguardian.com/world/2019/may/24/friday-briefing-is-this-mays-brexit-exit,0.0
170,Six ways Boris Johnson could evade block on no-deal Brexit,Politics,2019-09-09,https://www.theguardian.com/politics/2019/sep/09/six-ways-boris-johnson-could-evade-block-on-no-deal-brexit,0.0
171,Boris Johnson's Brexit plans under threat from ministers' resignations,Politics,2019-07-21,https://www.theguardian.com/politics/2019/jul/21/ministers-resignations-could-disrupt-boris-johnson-brexit-plans,0.0
172,"We must stop Brexit in any form, councillors tell Jeremy Corbyn",Politics,2019-09-15,https://www.theguardian.com/politics/2019/sep/15/we-must-stop-brexit-in-any-form-councillors-tell-jeremy-corbyn,0.0
173,Brexit party activist says he obtained Kim Darroch cables,Politics,2019-07-21,https://www.theguardian.com/politics/2019/jul/21/brexit-party-steven-edginton-darroch-cables,0.0
174,Looking for Brexit answers? Don't ask the Brexit secretary | John Crace,Politics,2019-01-24,https://www.theguardian.com/politics/2019/jan/24/looking-for-brexit-answers-dont-ask-the-brexit-secretary,0.0
175,Brexit uncertainty triggers first September fall in house prices since 2010,Business,2019-09-16,https://www.theguardian.com/business/2019/sep/16/brexit-uncertainty-triggers-first-september-fall-in-house-prices-since-2010,0.25
176,‘We literally need more roads’: ports brace for Brexit chaos,Politics,2019-08-21,https://www.theguardian.com/politics/2019/aug/21/uk-main-ports-brexit-chaos-portsmouth-dover,0.5
177,Johnson and Macron to hold ‘frank’ Brexit talks in Paris,Politics,2019-08-22,https://www.theguardian.com/politics/2019/aug/22/johnson-and-macron-to-hold-frank-brexit-talks-in-paris,0.0
178,Mass tactical voting campaign planned to win second referendum on Brexit,Politics,2019-09-07,https://www.theguardian.com/politics/2019/sep/07/campaigners-second-eu-referendum-plan-mass-tactical-vote,0.4
179,Boris Johnson 'could be jailed for refusing to seek Brexit delay',Politics,2019-09-07,https://www.theguardian.com/politics/2019/sep/07/boris-johnson-could-be-jailed-for-refusing-to-seek-brexit-delay,0.0
180,The Observer view on Boris Johnson’s Brexit fantasies | Observer editorial,Opinion,2019-06-23,https://www.theguardian.com/commentisfree/2019/jun/23/observer-view-boris-johnson-brexit-fantasies,0.0
181,Ai Weiwei: I'm looking forward to arguing with Brits about Brexit,Art and design,2019-09-13,https://www.theguardian.com/artanddesign/2019/sep/13/ai-weiwei-brits-brexit-chinese-dissident,0.0
182,No-deal Brexit could hit cancer trials that save children’s lives,Science,2019-09-07,https://www.theguardian.com/science/2019/sep/07/no-deal-brexit-threat-cancer-trials,0.0
183,"EU will not renegotiate Brexit deal, Juncker tells Johnson",Politics,2019-07-25,https://www.theguardian.com/politics/2019/jul/25/michel-barnier-boris-johnsons-combative-rhetoric-targets-eu-unity,0.0
184,John Bercow: I’ll stop Boris Johnson breaking the law on Brexit,Politics,2019-09-12,https://www.theguardian.com/politics/2019/sep/12/bercow-warns-pm-not-to-defy-law-on-no-deal-brexit,0.0
185,The Brexit crisis is political. Its resolution must be political too | Simon Jenkins,Opinion,2019-09-12,https://www.theguardian.com/commentisfree/2019/sep/12/brexit-irish-backstop-johnson-compromise,0.0
186,Irish deputy PM casts doubt on Stormont role in Brexit breakthrough,World news,2019-09-13,https://www.theguardian.com/world/2019/sep/13/irish-deputy-pm-casts-doubt-on-stormont-role-in-brexit-breakthrough,0.0
187,Brexit: EU unconvinced by Johnson's fresh bid to remove backstop,Politics,2019-08-19,https://www.theguardian.com/politics/2019/aug/19/eu-unconvinced-as-boris-johnson-sets-out-fresh-bid-to-remove-brexit-backstop,0.3
188,How a no-deal Brexit threatens your weekly food shop,Politics,,https://www.theguardian.com/politics/ng-interactive/2019/aug/13/how-a-no-deal-brexit-threatens-your-weekly-food-shop,0.0
189,An unprecedented 10 days: how UK's Brexit drama became a crisis,Politics,2019-09-13,https://www.theguardian.com/politics/2019/sep/13/an-unprecedented-10-days-how-uks-brexit-drama-became-a-crisis,0.6
190,Boris Johnson 'confident' EU will back down in Brexit talks,Politics,2019-08-19,https://www.theguardian.com/politics/2019/aug/19/boris-johnson-confident-eu-will-back-down-in-brexit-talks,0.11481481481481481
191,Brexit – to compromise or make hard choices? | Letters,Politics,2019-05-30,https://www.theguardian.com/politics/2019/may/30/brexit-to-compromise-or-make-hard-choices,-0.2916666666666667
192,"Brexit, class and what Labour should do next | Letters",Politics,2019-06-27,https://www.theguardian.com/politics/2019/jun/27/brexit-class-and-what-labour-must-do-next,0.0
193,Brussels greets Boris Johnson victory by rejecting Brexit plans,World news,2019-07-23,https://www.theguardian.com/world/2019/jul/23/brussels-greets-boris-johnson-victory-rejecting-brexit-plans,0.0
194,Brexit: chants of 'shame' as suspension of parliament descends into chaos,Politics,2019-09-10,https://www.theguardian.com/politics/2019/sep/10/brexit-chants-of-shame-as-suspension-of-parliament-descends-into-chaos,0.0
195,Channel Tunnel group says no-deal Brexit 'very likely',UK news,2019-07-23,https://www.theguardian.com/uk-news/2019/jul/23/channel-tunnel-no-deal-brexit-getlink-bookings,0.0
196,Liberty seeks judicial review forcing Johnson to abide by Brexit bill,Politics,2019-09-09,https://www.theguardian.com/politics/2019/sep/09/liberty-seeks-judicial-review-forcing-johnson-to-abide-by-brexit-bill,0.0
197,EU to declare a no-deal Brexit a major natural disaster,Politics,2019-09-02,https://www.theguardian.com/politics/2019/sep/02/eu-could-declare-no-deal-brexit-as-major-natural-disaster,0.08125
198,EU looks to Northern Ireland-only backstop to break Brexit impasse,Politics,2019-09-10,https://www.theguardian.com/politics/2019/sep/10/brexit-eu-looks-to-northern-ireland-only-backstop-to-break-deadlock,0.0
199,Headset mics: latest tactic in TV news's battle with Brexit protests,Media,2019-09-03,https://www.theguardian.com/media/2019/sep/03/headset-mics-latest-tactic-in-tv-newss-battle-with-brexit-protests,0.5
200,Brexit party MEPs’ links to alt-right media agenda exposed,Politics,2019-08-18,https://www.theguardian.com/politics/2019/aug/18/brexit-party-meps-links-alt-right-media-conspiracy-theories-revealed,0.0
201,Brexit – to compromise or make hard choices? | Letters,Politics,2019-05-30,https://www.theguardian.com/politics/2019/may/30/brexit-to-compromise-or-make-hard-choices,-0.2916666666666667
202,Looking for Brexit answers? Don't ask the Brexit secretary | John Crace,Politics,2019-01-24,https://www.theguardian.com/politics/2019/jan/24/looking-for-brexit-answers-dont-ask-the-brexit-secretary,0.0
203,Treasury under fire for pushing no-deal Brexit duty-free shopping,Politics,2019-09-11,https://www.theguardian.com/politics/2019/sep/11/treasury-under-fire-for-promoting-no-deal-brexit-duty-free-shopping,0.0
204,UK economy shrinks after Brexit car factory shutdowns,Business,2019-06-10,https://www.theguardian.com/business/2019/jun/10/uk-economy-brexit-car-shutdowns-bmw-peugeot-gdp,0.0
205,The Guardian view on the Brexit economy: the UK risks recession | Editorial,Opinion,2019-09-10,https://www.theguardian.com/commentisfree/2019/sep/10/the-guardian-view-on-the-brexit-economy-the-uk-risks-recession,0.0
206,"Any Brexit deal must be acceptable to DUP, says Bertie Ahern",Politics,2019-09-10,https://www.theguardian.com/politics/2019/sep/10/any-brexit-deal-must-be-acceptable-dup-bertie-ahern,0.0
207,People's Vote tells Labour MPs not to back a Johnson Brexit deal,Politics,2019-09-19,https://www.theguardian.com/politics/2019/sep/19/peoples-vote-tells-labour-mps-not-to-back-a-johnson-brexit-deal,0.0
208,Thornberry: Labour could back Tory Brexit deal – in exchange for a referendum,Politics,2019-09-20,https://www.theguardian.com/politics/2019/sep/20/thornberry-labour-could-back-tory-brexit-deal-in-exchange-for-referendum,0.0
209,Brexit: MPs pass Cooper's Brexit delay bill with majority of one - as it happened,Politics,,https://www.theguardian.com/politics/live/2019/apr/03/brexit-latest-news-live-may-corbyn-meeting-barclay-says-remorseless-logic-of-commons-numbers-is-pushing-uk-towards-softer-brexit-live-news,0.0
210,Philip Hammond backed by senior local Tory over Brexit stance,Politics,2019-08-16,https://www.theguardian.com/politics/2019/aug/16/philip-hammond-backed-by-senior-local-tory-over-brexit-stance,0.0
211,Boris Johnson's Brexit plans under threat from ministers' resignations,Politics,2019-07-21,https://www.theguardian.com/politics/2019/jul/21/ministers-resignations-could-disrupt-boris-johnson-brexit-plans,0.0
212,Brexit party activist says he obtained Kim Darroch cables,Politics,2019-07-21,https://www.theguardian.com/politics/2019/jul/21/brexit-party-steven-edginton-darroch-cables,0.0
213,Jo Swinson to close Lib Dem conference with rallying cry over Brexit,Politics,2019-09-16,https://www.theguardian.com/politics/2019/sep/16/jo-swinson-to-close-lib-dem-conference-with-rallying-cry-over-brexit,0.0
214,Brexit: chants of 'shame' as suspension of parliament descends into chaos,Politics,2019-09-10,https://www.theguardian.com/politics/2019/sep/10/brexit-chants-of-shame-as-suspension-of-parliament-descends-into-chaos,0.0
215,Demand for Brexit advice helps push PwC profit to more than £1bn,Business,2019-09-16,https://www.theguardian.com/business/2019/sep/16/demand-brexit-advice-pwc-profit,0.5
216,Six ways Boris Johnson could evade block on no-deal Brexit,Politics,2019-09-09,https://www.theguardian.com/politics/2019/sep/09/six-ways-boris-johnson-could-evade-block-on-no-deal-brexit,0.0
217,Brexit: No 10 refuses to rule out holding indicative votes on Brexit next week - as it happened,Politics,,https://www.theguardian.com/politics/live/2019/may/17/brexit-latest-news-developments-express-regret-but-not-surprise-as-cross-party-talks-reportedly-set-to-be-wound-up-live-news,0.0
218,Liberty seeks judicial review forcing Johnson to abide by Brexit bill,Politics,2019-09-09,https://www.theguardian.com/politics/2019/sep/09/liberty-seeks-judicial-review-forcing-johnson-to-abide-by-brexit-bill,0.0
219,"No-deal Brexit would endanger rural life, says Welsh leader",Politics,2019-07-30,https://www.theguardian.com/politics/2019/jul/30/no-deal-brexit-would-endanger-rural-way-of-life-says-welsh-leader,0.0
220,"PM warns ministers over bullying, leaking or trying to stop Brexit",Politics,2019-08-23,https://www.theguardian.com/politics/2019/aug/23/pm-warns-ministers-over-bullying-leaking-or-trying-to-stop-brexit,0.0
221,"US briefing: Taliban talks, Brexit turmoil and Nadal wins US Open",US news,2019-09-09,https://www.theguardian.com/us-news/2019/sep/09/us-briefing-taliban-talks-brexit-turmoil-and-nadal-wins-us-open,0.15
222,The Observer view on Boris Johnson’s Brexit fantasies | Observer editorial,Opinion,2019-06-23,https://www.theguardian.com/commentisfree/2019/jun/23/observer-view-boris-johnson-brexit-fantasies,0.0
223,EU officials reject Boris Johnson claim of 'huge progress' in Brexit talks,Politics,2019-09-15,https://www.theguardian.com/politics/2019/sep/15/eu-officials-reject-boris-johnson-claim-huge-progress-brexit-talks,0.4000000000000001
224,Johnson to tell Juncker: ‘I won’t discuss Brexit extension beyond 31 October’,Politics,2019-09-15,https://www.theguardian.com/politics/2019/sep/15/johnson-to-defy-benn-bill-quit-31-october-come-what-may,0.0
225,Mass tactical voting campaign planned to win second referendum on Brexit,Politics,2019-09-07,https://www.theguardian.com/politics/2019/sep/07/campaigners-second-eu-referendum-plan-mass-tactical-vote,0.4
226,How vote-switching could be key to stopping a hard Brexit,Politics,2019-09-08,https://www.theguardian.com/politics/2019/sep/08/tactical-voting-deciding-factor-whether-we-leave-eu-brexit,-0.14583333333333334
227,The reality of no-deal Brexit can no longer be distorted | William Keegan,Business,2019-09-08,https://www.theguardian.com/business/2019/sep/08/reality-no-deal-brexit-no-longer-distorted-barnier-prime-minister,0.0
